"tweet_id","author","count_star()"
"1807503839777747024","1673804996280823809",1
"1807502204598698048","1317316426219331584",1
"1807493810240549356","1694344217554776065",1
"1807487802147586484","1212824206913622016",1
"1807759711145525761","1694344217554776065",1
"1807483223003328981","1356266659443519494",1
"1807479197666832477","1780284873434951681",1
"1807452352737075252","1570423421439299586",1
"1807435530742776133","185392823",1
"1807388253869248834","1694344217554776065",1
"1807140109445407000","1177091069600653319",1
"1807115155089633713","315696816",1
"1807009595128201460","4657063757",1
"1806974710179140057","1797160280918482944",1
"1806947903950205223","913748085355970561",1
"1806922761417138364","3019584137",1
"1808111601796476941","497320645",1
"1808071035616420298","1116696668",1
"1808059111361171543","972928495327305728",1
"1808052949932769300","136068117",1
"1808052323983196163","1192013486794166272",1
"1808037383754916077","144525779",1
"1808022528264142880","1510593177723584512",1
"1807928866691768621","1684322769620672516",1
"1807315108877443351","1694344217554776065",1
"1808058141952577847","379766267",1
"1807140204643320234","933090037",1
"1807901861090861087","1106619295990202374",1
"1807897522306011541","1502644978111201280",1
"1807895313127985649","1645364308816134145",1
"1807894378012369297","2991032692",1
"1807886267209891875","1136068684059779072",1
"1807740645068411058","252583558",1
"1807840860710560072","833724338964664320",1
"1807896163535716491","1103423446514614272",1
"1807691729417421030","1503817970908381196",1
"1807547407296606518","1710279425017761792",1
"1807886454070337852","191811381",1
"1804756037255242086","1247085525556740097",1
"1806059392665579716","254757777",1
"1805978700896170378","1557847304261992457",1
"1804893291307041060","308609148",1
"1804662068223549815","1700804989935927296",1
"1804614970279415897","1541477934262779905",1
"1804544878254158209","717698795937652736",1
"1804542617453019447","324320554",1
"1804628280697344277","1402982883535507456",1
"1804070007237677441","570695689",1
"1804228480554447258","982730824532578304",1
"1806392203847020794","1583851806928650244",1
"1806405036160712909","982305058946715649",1
"1806659520082641186","1745457374608203778",1
"1806595154330992738","938508898054615040",1
"1806764575750312347","1427615191869558788",1
"1806435807688814917","1679579855422210048",1
"1805891799443018068","1683549492061110272",1
"1805824811232354351","1349299666672898048",1
"1805728600253235688","201290063",1
"1805692557990441092","1713459787394883584",1
"1805781942689783886","705099490366267393",1
"1805234716364186042","1366057299152957441",1
"1804809439393759678","1422317349491912709",1
"1804784884994461853","1649381715398328321",1
"1804680295460778401","1733867518920450048",1
"1804672427298869557","1548713773753589763",1
"1804785317439754252","1056134024622673926",1
"1804636238269362320","537690216",1
"1804853864291615224","1251196535787991045",1
"1808083940973928942","138860650",1
"1807942634775736757","1516235563883454464",1
"1808038605148823894","1286753090465603585",1
"1807718431401115710","1716799442538369024",1
"1807201493331677597","1511838118021939203",1
"1808199913676657081","1798765673986052099",1
"1807397229277122967","1798765673986052099",1
"1807411962441044466","1580106023347658753",1
"1796556975569826264","275951790",1
"1795968302583312740","527891887",1
"1795869674288066777","1144161207898779650",1
"1795852548747759865","1457327530554413060",1
"1795785327044370838","1380165367780278274",1
"1803139647507427722","1520815182083203078",1
"1802327252274647376","1153336133914415104",1
"1801224649105105387","1763255388898516992",1
"1801216380026458591","19816793",1
"1801212115627266453","1536251620245360645",1
"1801208770300694792","620517947",1
"1801199291421118836","1235945647867654146",1
"1801124186212966817","156757566",1
"1801205418242306424","1310132425574567938",1
"1793971711861494137","1276411441910857728",1
"1793946590815601055","789535408271007744",1
"1793894679978651732","504368791",1
"1793910654631657680","1230075350144647169",1
"1794644271733317702","2646422688",1
"1796862436651172298","1275054621120245761",1
"1796655693283356872","395373594",1
"1796591542062420400","180749639",1
"1797370685460775218","1442879560996069378",1
"1797725775745167693","3242157165",1
"1797566691469300126","369196467",1
"1798656940039409691","1213450820693315584",1
"1798648635670102300","145698582",1
"1799941927816847569","1799486861921955840",1
"1799418674463576399","753235703824314369",1
"1800582863903175113","283019707",1
"1795851381665865739","1597641671302385668",1
"1795548264512508325","1652611436982435841",1
"1799932864890351883","1595358274647359490",1
"1799517158914834703","256887587",1
"1799474968448954817","319343299",1
"1799443949771518416","404810847",1
"1799428334071562611","1249432445914509312",1
"1799429395360403629","2878310586",1
"1799717570960105891","1266126939967938560",1
"1801364112657514970","1264185982695374850",1
"1800911544165036317","1772713419369590784",1
"1800850168600027540","1263962201964138499",1
"1802778373019644180","396831467",1
"1802598916895969322","714377328869171205",1
"1802456289206731114","1785032798601891840",1
"1800822402248819023","299163968",1
"1800106091612950805","1158688573828325376",1
"1800078525631746137","1692075628885835776",1
"1798789305764127212","1260291097395367938",1
"1801659253624635800","1438889414474846214",1
"1801326463813087713","1910520919",1
"1800525282266488967","1509977442",1
"1799602691150414249","267221965",1
"1798726794884837616","1638532776147275778",1
"1799595602130706715","1559602343817220103",1
"1803313839003283542","1060136527710298112",1
"1805081924135780801","868243776",1
"1805057006983606605","1471658403869204481",1
"1805033772284358711","1069306175932510208",1
"1805018065702142163","96626836",1
"1805017640672301503","2282644808",1
"1804601890283589798","926189171097702400",1
"1804311342439858354","1559972449579683841",1
"1804383059677999351","287233069",1
"1807887176794816679","4913330349",1
"1807811326653141205","1694344217554776065",1
"1807763439596540294","1694344217554776065",1
"1807760973303775421","1694344217554776065",1
"1807760766172344829","1694344217554776065",1
"1807760455231758747","1694344217554776065",1
"1807760065362870378","1694344217554776065",1
"1807756354636927286","1694344217554776065",1
"1807756264832668146","1694344217554776065",1
"1807756082795753654","1694344217554776065",1
"1807521436732469419","315696816",1
"1807488164082155658","1212824206913622016",1
"1807482017942253888","1089282872",1
"1807653041270571450","1256920842300272641",1
"1807477374549635497","1631997976011833344",1
"1807476615615561886","1307372447335931912",1
"1807455573644058680","1637276895535411202",1
"1807441367099978008","818364342013935616",1
"1807387966353928256","1694344217554776065",1
"1807387787311677709","1694344217554776065",1
"1807316212675719445","1694344217554776065",1
"1807316111593034057","1694344217554776065",1
"1807078174234120579","2174455852",1
"1806971443026002184","815373246",1
"1808058529728680447","818888678705627137",1
"1808056727444529463","1630432248506851337",1
"1808017584450638192","1104865080",1
"1808011896030662759","1737473251951955968",1
"1807976090977120405","340379783",1
"1807927872394273136","1684322769620672516",1
"1807149205418287523","807265616126152704",1
"1808070170373464240","1537685764175286272",1
"1807950277288645052","868138610113093632",1
"1807448179656249539","793917651970093058",1
"1808019339552895452","1363533106179952644",1
"1807971618821386307","287262068",1
"1807986830760968328","1036489248717856773",1
"1808111806025437443","116585221",1
"1808105830497071319","1734671541269389312",1
"1807905010295914501","137763890",1
"1807903351952269436","1795571690597933056",1
"1807897374188265779","911764004443389952",1
"1807895172602355822","1557814904731512832",1
"1807893861684883774","2358625611",1
"1807893667627389258","1565923223438516227",1
"1807893434612559904","232985369",1
"1807890597069611083","863169710292180993",1
"1807888096492769497","1243331883104186368",1
"1807887577233371137","205376094",1
"1807887116594303264","1664899038611664896",1
"1807886643204096367","3930801855",1
"1807597256201097394","1494308940020166662",1
"1807550668963553349","1168278531333402629",1
"1807546918521704957","1503133741350273035",1
"1807527067946246591","1789250970569867264",1
"1807894757399466406","808647807569641473",1
"1807892919266738396","1401358525",1
"1807890173054619722","882010280489824256",1
"1807556992346563064","1214684750490800129",1
"1807887096431992852","39087342",1
"1807739862017089656","1555160739316473856",1
"1805648725454315933","1746246771351666688",1
"1805978866000806276","1678511920607899648",1
"1804577438153712044","1214841681700368384",1
"1804633331365195859","1440246786841399300",1
"1804135354624032853","422952482",1
"1804546133814829309","1520715422160629762",1
"1806687376078467358","2432403446",1
"1806686286410887198","1568675785740787712",1
"1806434160917242097","1684322769620672516",1
"1806521592165630367","1786187681052962816",1
"1806403592733266106","2158128490",1
"1806670685206417559","1721504318052786176",1
"1806658950583963996","1745457374608203778",1
"1806745352256487690","782686776049577984",1
"1806579588689993824","1566028522073853952",1
"1806578497474773253","1225017507205066753",1
"1806545791042883598","1034816202516975621",1
"1806382211806941665","469432518",1
"1806232800351129685","15711809",1
"1806205241311850627","2492568049",1
"1805955275855204772","1648006602555891712",1
"1805700402827899310","1171114544544002048",1
"1805107861283873031","4459815033",1
"1804955727594688763","1099088558",1
"1804903895929327821","498821520",1
"1804771380279312821","1238177362707185667",1
"1804950231261266224","112195701",1
"1804786674695643595","267135555",1
"1804646410974814422","428553172",1
"1804891497457701331","2900552636",1
"1806754015201395093","1502004518799781892",1
"1804803556295250196","254170313",1
"1804800261791088872","631311491",1
"1804803310706155831","254170313",1
"1808105111819841677","1077966348481974277",1
"1808088021948158129","1585676483359477761",1
"1808039996911153610","1675938080476262409",1
"1808039872940122258","1480691063740416013",1
"1808018491934429300","1363533106179952644",1
"1807958106590068850","1647887730368475136",1
"1807957956396212714","80055946",1
"1808040097956139390","905321669367083008",1
"1808246568795230349","887520162",1
"1808022632119652463","1398677048361631748",1
"1807418217180103009","1780244918360825856",1
"1807833466139967917","955263186",1
"1796460305113141276","982730824532578304",1
"1796295486145491041","1005824252296212481",1
"1796069227587137603","450750878",1
"1795936670316941558","1568865721681068032",1
"1795904078746149045","2984009752",1
"1795869046182703559","288444492",1
"1795783808219840948","4872584357",1
"1795782948609835272","940716573417005056",1
"1795580579603509616","1568865721681068032",1
"1796443443218305354","875338111408111616",1
"1795830298472796414","1035447979820363776",1
"1803092068538982487","885244715993628672",1
"1803023142656348393","1270264318462963715",1
"1802973759344726509","321046685",1
"1802616901790556164","136704963",1
"1802268743336087617","892289711758331904",1
"1802264164741574924","860797600852783104",1
"1802193980244787220","4824097246",1
"1802136226410971209","914865647347216385",1
"1802032502309109834","1211633148724834304",1
"1802016523445293244","269982511",1
"1801315626981724507","1599142206891245569",1
"1801219839454744790","1569379158794330113",1
"1801218560917663764","371879776",1
"1801208651916451911","1780583569875775492",1
"1801208218414125492","895299295",1
"1801206571197673794","984826207278632961",1
"1801206116291924268","1723357588215963648",1
"1801200001428734203","1551571149234094081",1
"1803173900315951473","83988846",1
"1802109511831814475","19495929",1
"1793953658624684437","1123958270132150272",1
"1793950793176907880","1700119987359199232",1
"1793920511124087120","1440329243527843841",1
"1793965066921918881","1216279043554861057",1
"1793864002495508681","1594243234603188225",1
"1793924569301946605","964108503567753216",1
"1793899644499484937","1701709172658589696",1
"1793891134080462962","3145089863",1
"1793931436216783218","741014612489994240",1
"1796652865613660648","345590095",1
"1796608757318787100","1914400226",1
"1796589283517808652","543190020",1
"1796666770964582694","289393526",1
"1797326619108884530","3521941217",1
"1798734850788110396","1487893826643668996",1
"1799134383904862392","1696590752447361024",1
"1797693649976987693","348393677",1
"1797691002372723128","1545141162159357952",1
"1799417421406818759","1716123794106978304",1
"1796734937246155244","2271413064",1
"1797767122765951267","2490429906",1
"1801221270828155170","817728988244123648",1
"1801153979142836241","1682403880477376515",1
"1801162641169072624","1372321878015098886",1
"1795852662761488890","911230406300770305",1
"1799692106065412340","1217872824284712965",1
"1799521107537506335","1554431482713849856",1
"1799447335577190565","1533804519502532608",1
"1799422145904169347","1347512378703941632",1
"1800855906625917013","1463903624",1
"1799458869393191229","1314161142206468096",1
"1802748888270487784","752244778767675392",1
"1802485206051438868","275681295",1
"1800081591743725639","1282370196238475265",1
"1799934743460356135","1013470111833952256",1
"1801633917700645055","1663574810",1
"1801549810991821087","2734269798",1
"1801538558064205954","1574124054478471168",1
"1800968783793725494","14821998",1
"1799793669723275267","337891915",1
"1799702980096356481","2706766128",1
"1799684869754331637","2720579825",1
"1799601933453582387","2367195271",1
"1798759214648840450","1597609247633801218",1
"1805288276359598456","202170598",1
"1805049246099378255","2419781288",1
"1804982804725297244","1644849817204449282",1
"1804857845701124335","1749712116423004160",1
"1804574893012353087","1694344217554776065",1
"1804141671673647223","1792518375983202304",1
"1804054059751559385","980073163",1
"1804029782473986488","1161662980905480192",1
"1803941304042242371","142969151",1
"1803931375415816306","1270659413943160832",1
"1803927628664930501","2910748859",1
"1803920889026642200","1608754023661813760",1
"1805312990616732153","899022610083786752",1
"1804974756208554198","1665297709",1
"1804058714757853186","1666699925080473600",1
"1803941802463908263","1541352810",1
"1803902213078634946","708681056262590464",1
"1805569318567952766","1470499617670410253",1
"1805182392954503429","992073202712174592",1
"1805162050345132456","1706507460687675392",1
"1805156245873050015","1400219752333783043",1
"1805146840695771297","67883698",1
"1805144931897389431","1640809303194980352",1
"1805144608218681560","902242545408905218",1
"1805140847899402447","1241684318369517568",1
"1805140534366818428","1295674878528544768",1
"1805071509599420657","700652491667431424",1
"1805066893922910457","556835142",1
"1805049954261475792","1457105183331307526",1
"1805041104183525510","915226375954616321",1
"1805030044969963819","358418114",1
"1805023738548908503","1722270860650872832",1
"1805022457247461466","334212115",1
"1805152141582954666","771489647960653825",1
"1805112749648715811","2988225981",1
"1805162051595022799","1551293413638737920",1
"1805035101270458383","1082643899213103104",1
"1805163272762458210","1407301038105837571",1
"1806046110529802314","236567955",1
"1805829113594175561","1144161207898779650",1
"1805665777812447621","1070274261934399488",1
"1805631367926911275","1238354342517899264",1
"1805571374695489851","326356806",1
"1805499001858318664","2721365932",1
"1805497182205714930","1385075749451931648",1
"1805089862258655594","235187285",1
"1804919667443556720","785402179402227712",1
"1804515182720213158","74443603",1
"1804424397907709990","4407086901",1
"1804408986969485735","907662119339950080",1
"1804559772617679231","465753157",1
"1807903126722159045","4570778536",1
"1807903048838049990","165958634",1
"1807899316419547376","2515065345",1
"1807848112653762676","906926198483189760",1
"1807757908047696078","1694344217554776065",1
"1807755403469389955","1694344217554776065",1
"1807595124941046153","1694344217554776065",1
"1807595008939180478","1694344217554776065",1
"1807536510360551651","1269250578581946368",1
"1807528439538188661","1041429975004524545",1
"1807526267509506543","1386395868547461123",1
"1807499509460566517","315696816",1
"1807482293222576170","1415440034346504194",1
"1807742080300601491","1791522730145099776",1
"1807494355214876944","1694344217554776065",1
"1807486925252801018","793210110898278400",1
"1807483040978870682","1399179826309873666",1
"1807476758716776571","1307372447335931912",1
"1807461356297425170","887740149894979584",1
"1807449783973388762","1688939021408370689",1
"1806970775234085204","285809067",1
"1806957805921816940","1320817022335393792",1
"1806886466049417396","177319173",1
"1808109709171335539","1671112928957693953",1
"1808107192626602106","1259414891938660352",1
"1808102541890117801","1534856864013352960",1
"1808097369143087253","890747734789160960",1
"1808087858982363299","895550570131374081",1
"1808073196123419043","1526845406214234114",1
"1808072118711590918","196266762",1
"1808060734695223770","864605117806514177",1
"1808054991493455905","1300042146532204545",1
"1808051901315141774","1122628896",1
"1808049583454335335","1734671541269389312",1
"1808049293736988765","1430956897532841984",1
"1808036599139123572","1597679305320026112",1
"1808015733374570823","1087213842868797440",1
"1807946689585561643","1401544538620039172",1
"1807932105747247481","1188531359045865473",1
"1807478175162896615","798037916",1
"1807475206971080866","1080217534987677697",1
"1807388313029902486","1694344217554776065",1
"1808090389254938901","407778158",1
"1808075452101034116","1723088078032576512",1
"1807945211168866385","868982341745745922",1
"1807931692834857191","1501223322058698754",1
"1807308130704896177","1500611832649818122",1
"1806948124994183320","3436621384",1
"1807976803148915145","116615479",1
"1807388186647118295","1694344217554776065",1
"1808110681259991254","974803935193174017",1
"1807949112064528635","1633591902409719809",1
"1807899758356246531","1581394158312472578",1
"1807890982114828589","1582102278542065683",1
"1807888176968610241","850253277224615936",1
"1807887941374730676","3167911817",1
"1807887590072504429","1585676483359477761",1
"1807887480710222167","214763786",1
"1807887051771006989","826866881336315907",1
"1807887015557714347","311530251",1
"1807886627647205569","1176467653793374210",1
"1807839202928730619","2752801439",1
"1807694449016820097","1549747530866515970",1
"1807520504074387609","1780755923696246784",1
"1807893192911773866","3014572781",1
"1807749396664070221","1764694563367645186",1
"1806059387988947258","292845984",1
"1806027959209271510","1708852047896850432",1
"1804767831805874528","851183715397009408",1
"1804556160600543508","1675616501779378176",1
"1804552908324700189","1621575919667134464",1
"1804551038491632009","1774459928058720256",1
"1803715540629721592","1336458182",1
"1805213724266909799","1400696075800006660",1
"1804226746373296162","982730824532578304",1
"1803047272160084375","714377328869171205",1
"1806660412382884072","1426005597258977283",1
"1806667163085771220","1442174965235675139",1
"1806434615730577701","1684322769620672516",1
"1806837478575202647","1489900410294972422",1
"1806479332497318270","3303085137",1
"1806441402676428959","1675169847800463362",1
"1806089431163474065","1679579855422210048",1
"1806064886436299021","797760463484424192",1
"1806002611579150800","498914481",1
"1805709356295442905","887520162",1
"1804808805298938288","1789001126517297152",1
"1804797905896665490","1325474611404955651",1
"1804858336107430235","60550256",1
"1804843978233176167","1455438825489158149",1
"1804644179487666595","606624104",1
"1805086195623289329","1455359352601260038",1
"1806349355143630920","479766215",1
"1804762400886866335","2453030541",1
"1808088698690720075","1585676483359477761",1
"1807955872456335525","1398363261255536640",1
"1807481908059644245","1714295871037390848",1
"1807063253651980488","1367831887922798592",1
"1808116102825697529","396899025",1
"1807695348598550578","1133902184",1
"1796675634153840696","4045996030",1
"1796619192835170770","1492071573351800842",1
"1796513081247608997","1349889373215617024",1
"1796509508010926581","1268124099244691456",1
"1796391485103095933","1174014650884775938",1
"1796320276386632017","281750336",1
"1795888624245891255","2567836346",1
"1795800691841077680","1204448590221004801",1
"1795795410805567747","2388948883",1
"1796125309839847474","461414802",1
"1796510931947803024","1262362724786483203",1
"1796266690520719819","1278044717205336065",1
"1796243625535488080","1045227761114259456",1
"1796024633122050382","722567408070868992",1
"1795950696732201307","792404716307226624",1
"1803273197334180246","720669970661797890",1
"1803090975289462888","714377328869171205",1
"1802058663605268860","982730824532578304",1
"1801215546039414824","1335542376811655169",1
"1801170116383584286","563582116",1
"1803309883741061503","4794967759",1
"1801237687157793208","1712138097855471618",1
"1793969251583500733","714377328869171205",1
"1793949199936938419","824000009007931393",1
"1793899309928522067","1349565744",1
"1793953879471652942","1242586523075325952",1
"1794019031806054517","1180966845291077632",1
"1793943762638700683","831187062426578945",1
"1793804658546184508","2237232250",1
"1796863859279507807","1199939801752977409",1
"1796831168538521822","1217744390938157058",1
"1795106018667454610","106732990",1
"1799060631708110877","2815045804",1
"1797692236551066103","1372932643",1
"1799432008034332993","1651919379016056836",1
"1798848379679801602","106281979",1
"1801129641974878669","1599690406798802944",1
"1795852003937038499","1784916552707399680",1
"1795560513025314969","1564380329799999491",1
"1795050324396310629","260298071",1
"1799876449232638153","1414319445808402434",1
"1799801939888394689","1260922483898712065",1
"1799717639255994736","27846537",1
"1799488446228029561","1122384733667766272",1
"1799441039331406201","208069681",1
"1799425867925569646","300226536",1
"1800930887825301522","2391191501",1
"1802658499567948019","943359893691617281",1
"1802644019295523175","256218292",1
"1802400912507371997","1251169482007031811",1
"1802388103044137034","1536112835700445190",1
"1800962538185629784","1565242412745850880",1
"1802615584103760348","1495406029705728004",1
"1802464121121579430","4878820983",1
"1800237467943026759","1177593380932591616",1
"1800142631709921565","527125533",1
"1798814408291820009","7398302",1
"1801668509153300743","407235736",1
"1801630512877899983","1061376213351047173",1
"1801550191482339435","2706766128",1
"1801536327634067793","1658740614844801024",1
"1801321243565519033","1418949679824478209",1
"1801314263346106664","2222291170",1
"1799834959085191223","1328144932318703617",1
"1799603639016890810","267221965",1
"1801631457485389983","1061376213351047173",1
"1801572161439555810","1736823862736609281",1
"1805679720757084511","1735042301473288193",1
"1805549461319405738","1302252435600289794",1
"1805333309007769695","803309706244718593",1
"1805013071012024540","1415440034346504194",1
"1804200958261436558","1239176849676173318",1
"1804058584906449017","1311674052923265031",1
"1804022397223260588","466690510",1
"1804017055793914201","1762321895901298689",1
"1803922965916013035","1560663174944260096",1
"1803879112391692750","1941723872",1
"1803875764666011690","1499235481376243718",1
"1805204627442274616","1665470553271009280",1
"1804053950162677833","477109451",1
"1805166570047488159","122226405",1
"1805163576899850522","1754624297044213760",1
"1805162240498131102","1551293413638737920",1
"1805155961176211888","1028878550",1
"1805153529042002148","1394635112281673733",1
"1805151319579103446","1317786670528344064",1
"1805146606628417686","1800558956000980994",1
"1805143515875131392","491210462",1
"1805138570648105335","1737541934896283648",1
"1805136958156353916","457884310",1
"1805130988319592605","464072490",1
"1805128949661389014","1229085033484423170",1
"1805122914720604178","1242503276026826753",1
"1805118930739925355","454386958",1
"1805115766422786506","1761730663823163392",1
"1805091276066361413","318491046",1
"1805028395153072437","910979020682080256",1
"1805143754027704341","1549145018044223490",1
"1805124146650591368","1763999628251353088",1
"1805163097465700541","1295874936171646976",1
"1805143348337889533","902242545408905218",1
"1805107187716342239","1247285159289933826",1
"1804440868486561893","1436203277276831746",1
"1804176540407677109","1751215563441881088",1
"1805847602274951333","811921826800697344",1
"1805669467395178516","3764052376",1
"1805505051986649525","553098124",1
"1804799392475406485","1461763485768032266",1
"1804559603658526959","465753157",1
"1804495947101053166","1431291086689951750",1
"1804462866210193430","1284120721757741056",1
"1804450496171618589","1386309694382383104",1
"1804439861329314282","1245289322347102209",1
"1804434442699641036","206772400",1
"1804408996163436746","1461763485768032266",1
"1805658511290122565","202322767",1
"1804617132317270297","1416453502772056068",1
"1805859874258985127","450750878",1
"1808083008391426099","1331624827237634056",1
"1807827294544973965","758304341715480576",1
"1807763308528767311","1694344217554776065",1
"1807759438020747303","1694344217554776065",1
"1807759186949751200","1694344217554776065",1
"1807758846154232159","1694344217554776065",1
"1807758208561197515","1694344217554776065",1
"1807756617313620446","1694344217554776065",1
"1807754672721010747","1694344217554776065",1
"1807733440164380940","109532541",1
"1807695395855745324","3603019875",1
"1807529647158239479","793917651970093058",1
"1807501508323250303","810644468575637504",1
"1807492551219585308","4805624955",1
"1807807215979647086","1694344217554776065",1
"1807760231880876364","1694344217554776065",1
"1807456918002180267","1750207445878632449",1
"1807452164328951973","211710896",1
"1807388485784949148","1694344217554776065",1
"1807316033608253456","1694344217554776065",1
"1807315357914284203","1694344217554776065",1
"1807146692950557048","211710896",1
"1806891785676853461","1212735348125495296",1
"1806888325590012090","3074269128",1
"1808111014778458435","245192926",1
"1808108202283717101","4821878439",1
"1808105064873316578","1751248334449414144",1
"1808073627314663518","1632079333358485509",1
"1808073138015449415","1526845406214234114",1
"1808047584310677906","1734671541269389312",1
"1808042021896310996","1603471297408749568",1
"1808020167529464146","1633918371472236544",1
"1808016942277472270","275208609",1
"1808015931236405405","847936743290568704",1
"1807974840436953585","1670238702130417666",1
"1807974755930095726","1270359496481701888",1
"1807410551758168375","785639902146760704",1
"1808110066400158170","1166449772",1
"1808102559187439933","2999921592",1
"1808053962198729103","828910854724788224",1
"1808014644407116103","32344875",1
"1807979066483409066","3225915737",1
"1807905448311321034","1425142126552264707",1
"1807899774865363117","1460614749079719939",1
"1807896707771892159","1092054337520578560",1
"1807894970398896143","61225815",1
"1807891538694820137","813848303125364736",1
"1807890898786603035","2260654080",1
"1807890733283541088","308092811",1
"1807888102892904743","1125916215296364546",1
"1807887568618303540","1382337929650049027",1
"1807886630302155023","1402982883535507456",1
"1807886482860134835","429450084",1
"1807804227172839582","2435978884",1
"1807667797931049300","160642322",1
"1807578444277915876","1480185569657462793",1
"1807896386890768728","1237464119667765250",1
"1807889806690484310","377891369",1
"1807887184651080122","1105662772816371714",1
"1807521362266976762","3014572781",1
"1807921696541679865","1140672170533801985",1
"1805714657631682988","1298748981921579009",1
"1805801567787913655","1774178294843219968",1
"1804149844870574345","139537772",1
"1804608986781798538","1298644489888763904",1
"1805661022893785298","1572296737238253571",1
"1804626604166938918","1184600709351854080",1
"1804550948704112829","1774459928058720256",1
"1804540349227950583","1226209985002188800",1
"1805213714238382255","1502756348370604033",1
"1804230149673566706","982730824532578304",1
"1806405999005237252","1618401399213068288",1
"1806372115735572910","1635773140889489411",1
"1806373577920549372","1534929932119425027",1
"1806254819641852126","192593369",1
"1805993029125181504","1763255388898516992",1
"1805890471945777527","1450204182284316676",1
"1805715710724669739","1051940395683381251",1
"1805696484991525252","568940242",1
"1805851649526714402","1252590104",1
"1805206475146412485","1366057299152957441",1
"1804873293272428974","3091928667",1
"1804835988134322522","1435647384902590467",1
"1804805470227513761","604517325",1
"1804800521263370404","962023144281133056",1
"1804794639611785607","1782717796717133824",1
"1804664717555699893","1763684097182863360",1
"1804655116898689176","1586800050994282498",1
"1804645311094141315","388209591",1
"1804816131586150782","4725791314",1
"1805508676360261645","259728035",1
"1804775010164248591","95980170",1
"1804763321003889121","1601835949",1
"1804751364754387415","416234129",1
"1808099195364262224","1585676483359477761",1
"1808093453944819983","96154923",1
"1808070562754785703","1962172250",1
"1808057310096261544","1660042139969921025",1
"1808019691572715586","1499624297735806977",1
"1807990458951307416","1504501201718718466",1
"1807987243744661662","524830915",1
"1807959518204076040","1204797443835080704",1
"1807949754124358036","539425669",1
"1807931395701932115","1464839420176121856",1
"1807925674008556008","1615874199641366528",1
"1807467366592430286","1360283654",1
"1807156622797717558","2254499835",1
"1807088293420404849","1318560558",1
"1807813786209759661","3052273395",1
"1796558465210671443","1248607185560424450",1
"1796530234134774218","344167329",1
"1796470210364629377","3437816819",1
"1796401565470974200","1732992878",1
"1796327499342680128","393714527",1
"1796302339420102978","924006917185441792",1
"1795952140562612596","1473013324396773379",1
"1795941607264378912","1473013324396773379",1
"1795873097800929425","1386424573051248642",1
"1795820182465872207","390994697",1
"1795796799120175550","1441008180398526470",1
"1795793357727314040","271002561",1
"1795759709028270487","1321076958025945089",1
"1795943064789254558","1761777193888202752",1
"1795902633942655014","1408398176",1
"1795799166511104333","354273843",1
"1803094993738821836","2162532325",1
"1803044190512718162","1531800732",1
"1802981748562669854","1253257179995484162",1
"1802583560576024858","370059356",1
"1801268254662389964","563640427",1
"1801209416068235295","781449940753145857",1
"1801207591294398551","362122314",1
"1801207142478749965","296354397",1
"1801206478419755109","4277323817",1
"1801199082909614250","122216773",1
"1800976323852095624","1435519222306725888",1
"1801208358755577864","1475069489955885057",1
"1801204516374692313","110243753",1
"1801199879458341013","158730655",1
"1802238249278042192","1757712041693839361",1
"1793897526870872150","1426998006197403648",1
"1793899333013942745","1243720338",1
"1796811006473060799","2683948677",1
"1796726986943209896","3364567833",1
"1796612384364147108","1230075350144647169",1
"1796596467303645660","1074794316051202048",1
"1796595473106759951","288308562",1
"1799171331914928582","193662296",1
"1798809529851023680","1719726483675963392",1
"1797710776654057545","1358131573732868096",1
"1797693112426373226","1316873904",1
"1797680776525627396","1552314057776144386",1
"1797700490119057566","998876513922637824",1
"1799409081557676129","1406280540777598978",1
"1800870803304841406","703264730409005056",1
"1794063065794679028","1510152512887836676",1
"1801130141780693388","1395346703436353540",1
"1801121493276844270","1708500459856572417",1
"1800740410182267175","1701594526408998912",1
"1799903809734345143","6871902",1
"1799721556786217251","1379494566009704454",1
"1799429665276440828","4692051630",1
"1799520040498147550","332962653",1
"1799174529635299542","231098355",1
"1798750075877032434","1681014668725301249",1
"1798688079366009294","1217931109801041920",1
"1798683634389721567","300488842",1
"1798750754955723254","601648826",1
"1798706758925373484","1484745608",1
"1801531165691547731","1565597323446591495",1
"1805689637895086363","1694344217554776065",1
"1805634691342520478","3436621384",1
"1805598489977446486","3019584137",1
"1805393511745044926","1024300438278078464",1
"1805266589576540564","1735042301473288193",1
"1804149641044189231","1651709855256674305",1
"1804054686216982935","424438898",1
"1804036812681175051","1571550826996318210",1
"1804028817318592755","1602015057549860866",1
"1803980959584333985","2359103409",1
"1803972982437519470","1221631549961011201",1
"1803969221363405011","1523410902363557888",1
"1803967541154386251","876214705",1
"1803943309947080712","202170598",1
"1803941081475649816","1182315832313073664",1
"1803925713399009587","1536067421680934912",1
"1803923215439532162","2910748859",1
"1803922905450885261","545459406",1
"1803914755385758111","2949467441",1
"1803895090022355273","1800964768737468416",1
"1805670925045477483","1694344217554776065",1
"1805549806187606301","1331624827237634056",1
"1803920415670309221","1313101153970917378",1
"1803868242861060288","185392823",1
"1804965310824374646","950042417293651973",1
"1806071924600307781","1092900197477298183",1
"1803923952957559020","68579804",1
"1805604159279751285","1481993819138805762",1
"1805165603864350967","121482719",1
"1805156619363242241","2888461667",1
"1805155518559682836","1112042640",1
"1805154298889658647","957452503",1
"1805153917484855706","2547716297",1
"1805143402717012117","1549145018044223490",1
